-993,1980,742
-963,1980,742
-963,1980,742
-993,1980,742
-902,1980,742
-841,1980,742
-750,1980,742
-658,1980,742
-658,1980,742
-719,1980,742
-567,1980,742
-445,1980,742
-384,1980,742
-414,1980,742
-475,1980,742
-506,1980,742
-414,1980,742
-384,1980,742
-353,1980,742
-292,1980,742
-262,1980,742
-292,1980,742
-262,1980,742
-262,1980,742
-414,1980,742
-445,1980,742
-445,1980,742
-475,1980,742
-536,2161,742
-689,2161,742
-750,2161,742
-750,2161,742
-780,2161,742
-871,2161,742
-963,2161,742
-963,2161,742
-1146,2161,742
-1237,2161,742
-1298,2161,742
-1359,2161,742
-1451,2161,742
-1664,2161,742
-1725,2161,742
-1786,2161,742
-1939,2161,742
-2091,2161,742
-2274,2161,742
-2335,2161,742
-2396,2161,742
-2579,2161,742
-2609,2161,742
-2701,2161,742
-2670,2161,742
-2609,2161,742
-2640,2161,742
-2609,2161,742
-2518,2161,742
-2457,2161,742
-2335,2161,742
-2335,2161,742
-2304,2161,742
-2152,2161,742
-2091,2161,742
-2060,2161,742
-1908,2161,742
-1817,2161,742
-1847,2161,742
-1878,2161,742
-1908,2161,742
-1939,2161,742
-2060,2161,742
-2060,2161,742
-2091,2161,742
-2243,2161,742
-2304,2161,742
-2426,2161,742
-2457,2161,742
-2457,2161,742
-2426,2161,742
-2579,2161,742
-2518,2161,742
-2365,2161,742
-2213,2161,742
-2182,2161,742
-2152,2161,742
-2213,2161,742
-2182,2161,742
-2060,2161,742
-2030,2161,742
-1969,2161,742
-1939,2161,742
-1969,2161,742
-2030,2161,742
-2060,2161,742
-2030,2161,742
-2121,2161,742
-2152,2161,742
-2182,2161,742
-2243,2161,742
-2243,2161,742
-2243,2161,742
-2365,2161,742
-2457,2161,742
-2487,2161,742
-2457,2161,742
-2457,2161,742
-2335,2161,742
-2304,2161,742
-2243,2161,742
-2182,2161,742
-2182,2161,742
-2121,2161,742
-2060,2161,742
-1969,2161,742
-1939,2161,742
-1908,2161,742
-1817,2161,742
-1878,2161,742
-1939,2161,742
-1756,2161,742
-1786,2161,742
-1878,2161,742
-1847,2161,742
-1847,2161,742
-1847,2161,742
-1878,2161,742
-1908,2161,742
-1756,2161,742
-1786,2161,742
-1725,2161,742
-1725,2161,742
-1756,2161,742
-1664,2161,742
-1481,2161,742
-1573,2161,742
-1573,2161,742
-1481,2161,742
-1420,2161,742
-1420,2161,742
-1420,2161,742
-1390,2161,742
-1359,2161,742
-1329,2161,742
-1329,2161,742
-1268,2161,742
-1298,2161,742
-1359,2161,742
-1268,2161,742
-1237,2161,742
-1207,2161,742
-1237,2161,742
-1207,2161,742
-1207,2161,742
-1237,2161,742
-1207,2161,742
-1237,2161,742
-1237,2161,742
-1237,2161,742
-1207,2161,742
-1207,2161,742
-1268,2161,742
-1237,2161,742
-1176,2161,742
-1146,2161,742
-1024,2161,742
-993,2161,742
-993,2161,742
-963,2161,742
-932,2161,742
-871,2161,742
-871,2161,742
-871,2161,742
-689,2161,742
-658,2161,742
