74610,110.88,97.8140,-0.3986,4.3249,-26.7987
74611,110.88,97.8136,-0.3681,4.2972,-26.6487
74612,110.88,97.8132,-0.3681,4.2715,-26.5059
74613,110.88,97.8130,-0.2461,4.2451,-26.3611
74614,110.88,97.8128,-0.2157,4.2188,-26.2156
74615,110.88,97.8125,-0.2766,4.1926,-26.0718
74616,110.88,97.8121,-0.4291,4.1662,-25.9270
74617,110.88,97.8118,-0.3071,4.1407,-25.7829
74618,110.88,97.8116,-0.2157,4.1150,-25.6402
74619,110.88,97.8113,-0.2461,4.0890,-25.4952
74620,110.88,97.8111,-0.2766,4.0640,-25.3548
74621,110.88,97.8105,-0.5205,4.0384,-25.2118
74622,110.88,97.8101,-0.4291,4.0135,-25.0702
74623,110.88,97.8098,-0.3376,3.9882,-24.9283
74624,110.88,97.8096,-0.2157,3.9637,-24.7883
74625,110.88,97.8093,-0.2766,3.9389,-24.6487
74626,110.88,97.8089,-0.3376,3.9144,-24.5094
74627,110.88,97.8085,-0.4291,3.8898,-24.3685
74628,110.88,97.8082,-0.2766,3.8656,-24.2301
74629,110.88,97.8081,-0.1547,3.8417,-24.0927
74630,110.88,97.8079,-0.1852,3.8174,-23.9536
74631,110.88,97.8076,-0.2766,3.7938,-23.8184
74632,110.88,97.8073,-0.3376,3.7698,-23.6792
74633,110.88,97.8069,-0.3681,3.7462,-23.5431
74634,110.88,97.8067,-0.2461,3.7227,-23.4055
74635,110.88,97.8064,-0.2461,3.6989,-23.2691
74636,110.88,97.8060,-0.3986,3.6764,-23.1376
74637,110.88,97.8056,-0.4291,3.6528,-22.9998
74638,110.88,97.8053,-0.3376,3.6303,-22.8679
74639,110.88,97.8051,-0.2157,3.6075,-22.7347
74640,110.88,97.8049,-0.2157,3.5848,-22.6010
74641,110.88,97.8046,-0.2766,3.5623,-22.4689
74642,110.88,97.8042,-0.3681,3.5399,-22.3372
74643,110.88,97.8038,-0.3681,3.5175,-22.2041
74644,110.88,97.8036,-0.2461,3.4950,-22.0719
74645,110.88,97.8034,-0.1852,3.4734,-21.9423
74646,110.88,97.8031,-0.3376,3.4516,-21.8129
74647,110.88,97.8027,-0.3376,3.4291,-21.6805
74648,110.88,97.8023,-0.4291,3.4082,-21.5543
74649,110.88,97.8020,-0.3681,3.3864,-21.4243
74650,110.88,97.8018,-0.1852,3.3653,-21.2966
74651,110.88,97.8017,-0.0937,3.3441,-21.1696
74652,110.88,97.8014,-0.2461,3.3230,-21.0432
74653,110.88,97.8011,-0.3681,3.3019,-20.9152
74654,110.88,97.8008,-0.2461,3.2810,-20.7898
74655,110.88,97.8005,-0.3071,3.2603,-20.6638
74656,110.88,97.8002,-0.3681,3.2394,-20.5378
74657,110.88,97.7998,-0.3986,3.2195,-20.4179
74658,110.88,97.7995,-0.2766,3.1988,-20.2904
