97698499,109.135,-0.0279665
97699350,109.135,-0.0584543
97700247,109.135,-0.11943
97701052,109.135,-0.0889421
97701903,109.135,-0.0279665
97702754,109.135,-0.0279665
97703604,109.135,0.0939848
97704455,109.135,0.0634971
97705306,109.135,-0.11943
97706157,109.135,0.00252128
97707053,109.135,0.15496
97707859,109.135,0.246424
97708710,109.135,0.215936
97709561,109.135,0.0634971
97710412,109.135,0.0634971
97711263,109.135,0.0634971
97712114,109.135,0.0634971
97712965,109.135,0.00252128
97713861,109.135,0.0939848
97714667,109.135,0.00252128
97715518,109.135,0.00252128
97716370,109.135,-0.0279665
97717221,109.135,-0.11943
97718072,109.135,0.00252128
97718924,109.135,-0.0584543
97719776,109.135,0.0634971
97720672,109.135,-0.0279665
97721479,109.135,-0.0584543
97722331,109.135,-0.0584543
97723183,109.135,-0.11943
97724034,109.135,-0.149918
97724885,109.135,-0.0889421
97725736,109.135,0.00252128
97726587,109.135,0.0634971
97727483,109.135,0.0330093
97728289,109.135,0.0939848
97729140,109.135,0.15496
97729991,109.135,0.0330093
97730842,109.135,-0.0889421
97731693,109.135,-0.11943
97732545,109.135,-0.0889421
97733396,109.135,-0.0584543
97734293,109.135,-0.11943
97735100,109.135,-0.0279665
97735951,109.135,-0.0584543
97736802,109.135,-0.0584543
97737654,109.135,0.0330093
97738505,109.135,-0.0889421
97739357,109.135,-0.0584543
97740208,109.135,0.0330093
97741104,109.135,0.00252128
97741910,109.135,0.00252128
97742761,109.135,0.0330093
97743612,109.135,-0.0889421
97744464,109.135,-0.0584543
97745314,109.135,0.00252128
97746165,109.135,-0.0584543
97747017,109.135,-0.11943
97747913,109.135,-0.0889421
97748718,109.135,-0.0279665
97749569,109.135,0.00252128
97750420,109.135,-0.0584543
97751271,109.135,0.0330093
97752122,109.135,0.0330093
97752974,109.135,0.0634971
97753825,109.135,-0.0279665
97754720,109.135,-0.0279665
97755526,109.135,-0.149918
97756377,109.135,-0.0584543
97757229,109.135,0.00252128
97758080,109.135,0.00252128
97758931,109.135,-0.0279665
97759782,109.135,-0.0279665
97760633,109.135,0.00252128
97761529,109.135,0.0330093
97762335,109.135,0.0939848
97763186,109.135,0.185448
97764037,109.135,-0.149918
97764889,109.135,-0.149918
97765739,109.135,-0.0584543
97766591,109.135,-0.11943
97767443,109.135,-0.11943
97768339,109.135,-0.0584543
97769146,109.135,-0.11943
97769998,109.135,-0.210893
97770850,109.135,-0.332844
97771702,109.135,-0.210893
97772553,109.135,0.00252128
97773403,109.135,0.215936
97774254,109.135,0.276912
97775150,109.135,0.0939848
97775957,109.135,0.0330093
97776808,109.135,0.0939848
97777660,109.135,0.00252128
97778511,109.135,0.0330093
97779362,109.135,0.00252128
97780213,109.135,0.00252128
97781065,109.135,0.124473
97781961,109.135,0.0939848
97782767,109.135,0.124473
97783618,109.135,0.0634971
97784469,109.135,-0.0279665
97785320,109.135,-0.149918
97786171,109.135,-0.0889421
97787022,109.135,-0.0279665
97787873,109.135,0.0330093
97788770,109.135,0.0330093
97789576,109.135,-0.0889421
97790427,109.135,-0.210893
97791279,109.135,-0.180405
97792131,109.135,-0.11943
97792982,109.135,-0.0279665
97793833,109.135,-0.0279665
97794684,109.135,-0.0584543
97795581,109.135,-0.0279665
97796388,109.135,0.00252128
97797239,109.135,-0.0584543
97798090,109.135,0.0330093
97798941,109.135,0.124473
97799793,109.135,0.124473
97800644,109.135,-0.0279665
97801495,109.135,-0.0889421
97802391,109.135,-0.271869
97803198,109.135,-0.180405
97804049,109.135,0.0939848
97804901,109.135,0.124473
97805752,109.135,-0.0584543
97806603,109.135,-0.0279665
97807455,109.135,0.00252128
97808306,109.135,0.0939848
97809203,109.135,0.00252128
97810010,109.135,-0.149918
97810861,109.135,-0.0279665
97811713,109.135,0.0939848
97812565,109.135,0.0330093
97813417,109.135,-0.0584543
97814269,109.135,0.0330093
97815120,109.135,0.0939848
97816017,109.135,-0.11943
97816823,109.135,-0.271869
97817675,109.135,-0.0584543
97818527,109.135,-0.0279665
97819379,109.135,-0.149918
97820231,109.135,-0.0584543
97821082,109.135,0.0939848
97821933,109.135,0.0330093
97822829,109.135,0.0634971
97823636,109.135,0.0939848
97824488,109.135,0.00252128
97825339,109.135,-0.0279665
97826191,109.135,-0.0584543
97827043,109.135,-0.0584543
97827894,109.135,-0.0584543
97828746,109.135,-0.149918
97829642,109.135,-0.0584543
97830449,109.135,-0.0279665
97831301,109.135,-0.11943
97832153,109.135,-0.0889421
97833005,109.135,-0.0584543
97833856,109.135,-0.11943
97834707,109.135,-0.0584543
97835559,109.135,0.0939848
97836455,109.135,0.0939848
97837262,109.135,-0.0889421
97838114,109.135,-0.210893
97838966,109.135,-0.0889421
97839817,109.135,-0.0889421
97840668,109.135,-0.0584543
97841519,109.135,0.0330093
97842370,109.135,0.00252128
97843267,109.135,0.0330093
97844074,109.135,0.0330093
97844925,109.135,0.0330093
97845776,109.135,-0.11943
97846628,109.135,0.0330093
97847479,109.135,0.0330093
97848330,109.135,0.0634971
97849181,109.135,0.15496
97850078,109.135,0.0634971
97850884,109.135,-0.11943
97851734,109.135,-0.210893
97852584,109.135,-0.0279665
97853435,109.135,0.124473
97854286,109.135,-0.0279665
97855138,109.135,-0.0889421
97855990,109.135,-0.0584543
97856886,109.135,-0.0889421
97857692,109.135,0.00252128
97858543,109.135,0.00252128
97859395,109.135,0.0634971
97860247,109.135,0.00252128
97861098,109.135,0.0330093
97861950,109.135,0.0634971
97862801,109.135,0.00252128
97863698,109.135,-0.149918
97864504,109.135,-0.0279665
97865355,109.135,0.15496
97866206,109.135,0.15496
97867057,109.135,0.185448
97867908,109.135,-0.11943
97868759,109.135,-0.271869
97869611,109.135,-0.0584543
97870508,109.135,-0.0279665
97871315,109.135,-0.0279665
97872167,109.135,0.0330093
97873019,109.135,0.0330093
97873870,109.135,0.215936
97874721,109.135,0.124473
97875572,109.135,-0.0584543
97876424,109.135,-0.0889421
97877320,109.135,-0.0279665
97878126,109.135,-0.0584543
97878978,109.135,0.0939848
97879830,109.135,0.0634971
97880682,109.135,-0.0584543
97881533,109.135,0.0330093
97882385,109.135,0.124473
97883237,109.135,-0.0279665
97884133,109.135,-0.180405
97884939,109.135,-0.149918
97885790,109.135,0.0634971
97886641,109.135,0.00252128
97887492,109.135,-0.11943
97888343,109.135,-0.180405
97889194,109.135,-0.180405
97890045,109.135,-0.0889421
97890941,109.135,-0.0279665
97891747,109.135,-0.0584543
97892598,109.135,-0.0584543
97893449,109.135,-0.0279665
97894301,109.135,0.215936
97895152,109.135,0.15496
97896003,109.135,0.0939848
97896855,109.135,0.185448
97897751,109.135,0.0330093
