23302,-37.44,-37.4793,-417.3171,-34.9598,-142.4218
23303,-37.80,-37.8616,-417.3171,-35.1016,-141.5378
23304,-38.34,-38.3012,-417.5610,-35.2430,-140.6476
23305,-38.70,-38.7119,-417.5305,-35.3832,-139.7551
23306,-39.06,-39.1043,-417.5305,-35.5223,-138.8605
23307,-39.60,-39.5501,-417.4695,-35.6608,-137.9610
23308,-39.96,-39.9648,-417.3781,-35.7983,-137.0580
23309,-40.32,-40.3595,-417.2561,-35.9350,-136.1516
23310,-40.68,-40.7416,-417.1647,-36.0705,-135.2431
23311,-41.22,-41.1809,-416.9818,-36.2055,-134.3284
23312,-41.58,-41.5913,-416.7988,-36.3392,-133.4131
23313,-41.94,-41.9833,-416.7683,-36.4722,-132.4931
23314,-42.48,-42.4289,-416.5244,-36.6041,-131.5711
23315,-42.84,-42.8433,-416.2195,-36.7354,-130.6429
23316,-43.20,-43.2377,-415.9452,-36.8656,-129.7129
23317,-43.56,-43.6196,-415.7622,-36.9947,-128.7810
23318,-44.10,-44.0586,-415.4574,-37.1232,-127.8430
23319,-44.46,-44.4687,-415.0305,-37.2504,-126.9046
23320,-44.82,-44.8604,-414.7866,-37.3769,-125.9616
23321,-45.18,-45.2405,-414.5732,-37.5022,-125.0169
23322,-45.72,-45.6784,-414.1769,-37.6270,-124.0661
23323,-46.08,-46.0876,-413.5976,-37.7504,-123.1151
23324,-46.44,-46.4788,-413.1708,-37.8731,-122.1595
23325,-46.80,-46.8584,-412.8354,-37.9950,-121.1993
23326,-47.34,-47.2958,-412.3171,-38.1156,-120.2390
23327,-47.70,-47.7049,-411.8293,-38.2353,-119.2743
23328,-48.06,-48.0960,-411.5549,-38.3540,-118.3079
23329,-48.42,-48.4754,-411.0366,-38.4720,-117.3357
23330,-48.96,-48.9127,-410.3659,-38.5887,-116.3634
23331,-49.32,-49.3216,-409.7866,-38.7046,-115.3867
23332,-49.68,-49.7123,-409.0854,-38.8197,-114.4056
23333,-50.04,-50.0915,-408.5061,-38.9335,-113.4246
23334,-50.58,-50.5287,-408.0183,-39.0463,-112.4407
23335,-50.94,-50.9374,-407.2561,-39.1582,-111.4525
23336,-51.30,-51.3280,-406.5244,-39.2694,-110.4600
23337,-51.66,-51.7071,-405.9147,-39.3792,-109.4677
23338,-52.20,-52.1440,-405.0305,-39.4882,-108.4711
23339,-52.56,-52.5523,-403.9939,-39.5962,-107.4718
23340,-52.92,-52.9427,-403.3537,-39.7032,-106.4697
23341,-53.28,-53.3216,-402.5610,-39.8090,-105.4665
23342,-53.64,-53.6930,-401.5549,-39.9140,-104.4591
23343,-54.18,-54.1250,-400.7318,-40.0182,-103.4475
23344,-54.54,-54.5303,-399.7561,-40.1210,-102.4364
23345,-54.90,-54.9185,-398.7805,-40.2229,-101.4212
23346,-55.26,-55.2959,-397.8964,-40.3239,-100.4034
23347,-55.62,-55.6664,-396.8293,-40.4238,-99.3830
23348,-55.98,-56.0323,-395.6403,-40.5225,-98.3617
23349,-56.52,-56.4606,-394.5732,-40.6206,-97.3348
23350,-56.88,-56.8635,-393.4756,-40.7173,-96.3086
23351,-57.24,-57.2500,-392.1952,-40.8131,-95.2784
23352,-57.60,-57.6261,-391.0061,-40.9077,-94.2473
23353,-57.96,-57.9958,-390.0610,-41.0016,-93.2107
23354,-58.32,-58.3611,-388.7500,-41.0943,-92.1733
23355,-58.68,-58.7236,-387.2256,-41.1859,-91.1352
23356,-59.04,-59.0844,-386.1281,-41.2766,-90.0916
23357,-59.58,-59.5096,-385.1830,-41.3661,-89.0489
23358,-59.94,-59.9103,-383.7500,-41.4546,-88.0023
23359,-60.30,-60.2951,-382.0122,-41.5420,-86.9552
