2,0.00,-7.3790,-0.0457,0.5655,282.7210
3,0.00,-7.3791,-0.1067,0.8482,282.6931
4,0.00,-7.3793,-0.1372,1.1309,282.6541
5,0.00,-7.3794,-0.1677,1.4135,282.6038
6,0.00,-7.3796,-0.1981,1.6961,282.5424
7,0.00,-7.3799,-0.2286,1.9786,282.4699
8,0.00,-7.3800,-0.1677,2.2610,282.3862
9,0.00,-7.3800,0.0153,2.5433,282.2914
10,0.00,-7.3801,-0.1372,2.8256,282.1854
11,0.00,-7.3803,-0.1677,3.1077,282.0683
12,0.00,-7.3802,0.0762,3.3897,281.9400
13,0.00,-7.3800,0.1982,3.6716,281.8007
14,0.00,-7.3798,0.2287,3.9533,281.6501
15,0.00,-7.3796,0.1677,4.2349,281.4885
16,0.00,-7.3795,0.1067,4.5163,281.3158
17,0.00,-7.3794,0.1372,4.7975,281.1319
18,0.00,-7.3793,0.1372,5.0785,280.9370
19,0.00,-7.3792,0.1067,5.3594,280.7310
20,0.00,-7.3790,0.1982,5.6400,280.5138
21,0.00,-7.3789,0.0762,5.9204,280.2856
22,0.00,-7.3788,0.1067,6.2006,280.0464
23,0.00,-7.3788,-0.0457,6.4805,279.7961
24,0.00,-7.3790,-0.1677,6.7602,279.5347
25,0.00,-7.3790,-0.0457,7.0396,279.2623
26,0.00,-7.3791,-0.0762,7.3187,278.9789
27,0.00,-7.3794,-0.2591,7.5975,278.6844
28,0.00,-7.3796,-0.2591,7.8760,278.3790
29,0.00,-7.3799,-0.3201,8.1543,278.0626
30,0.00,-7.3802,-0.2286,8.4322,277.7352
31,0.00,-7.3803,-0.1067,8.7097,277.3968
32,0.00,-7.3804,-0.1677,8.9869,277.0475
33,0.00,-7.3806,-0.1981,9.2638,276.6872
34,0.00,-7.3808,-0.1677,9.5403,276.3160
35,0.00,-7.3810,-0.1372,9.8164,275.9340
36,0.00,-7.3810,-0.0152,10.0922,275.5410
37,0.00,-7.3809,0.0762,10.3675,275.1371
38,0.00,-7.3808,0.1067,10.6425,274.7224
39,0.00,-7.3809,-0.0762,10.9170,274.2968
40,0.00,-7.3808,0.0153,11.1910,273.8604
41,0.00,-7.3808,0.0762,11.4647,273.4132
42,0.00,-7.3807,0.0762,11.7379,272.9552
43,0.00,-7.3807,0.0153,12.0106,272.4865
44,0.00,-7.3807,-0.0457,12.2828,272.0069
45,0.00,-7.3809,-0.1981,12.5546,271.5166
46,0.00,-7.3810,-0.0762,12.8259,271.0157
47,0.00,-7.3811,-0.0762,13.0966,270.5040
48,0.00,-7.3811,-0.0457,13.3669,269.9816
49,0.00,-7.3810,0.1677,13.6366,269.4485
50,0.00,-7.3808,0.1372,13.9058,268.9049
51,0.00,-7.3809,-0.0457,14.1744,268.3506
52,0.00,-7.3810,-0.1372,14.4425,267.7857
53,0.00,-7.3811,-0.1372,14.7100,267.2103
54,0.00,-7.3812,-0.0457,14.9769,266.6243
55,0.00,-7.3813,-0.0762,15.2432,266.0278
56,0.00,-7.3815,-0.2286,15.5089,265.4207
57,0.00,-7.3817,-0.1677,15.7740,264.8033
58,0.00,-7.3815,0.1982,16.0385,264.1753
59,0.00,-7.3812,0.2592,16.3024,263.5369
60,0.00,-7.3812,0.0153,16.5656,262.8881
61,0.00,-7.3812,0.0153,16.8282,262.2289
62,0.00,-7.3811,0.0153,17.0901,261.5594
63,0.00,-7.3812,-0.0152,17.3513,260.8795
64,0.00,-7.3812,-0.0457,17.6118,260.1894
65,0.00,-7.3814,-0.2286,17.8717,259.4890
66,0.00,-7.3817,-0.2896,18.1308,258.7784
67,0.00,-7.3818,-0.1067,18.3892,258.0575
68,0.00,-7.3818,0.0153,18.6469,257.3264
69,0.00,-7.3819,-0.0457,18.9039,256.5852
70,0.00,-7.3821,-0.2286,19.1601,255.8338
71,0.00,-7.3823,-0.1677,19.4155,255.0724
72,0.00,-7.3824,-0.1067,19.6702,254.3009
73,0.00,-7.3824,-0.0762,19.9241,253.5193
74,0.00,-7.3825,-0.0152,20.1772,252.7277
75,0.00,-7.3824,0.0153,20.4296,251.9262
76,0.00,-7.3825,-0.0457,20.6811,251.1147
77,0.00,-7.3826,-0.1067,20.9318,250.2933
78,0.00,-7.3825,0.1067,21.1817,249.4620
79,0.00,-7.3825,0.0153,21.4307,248.6208
80,0.00,-7.3825,-0.0152,21.6789,247.7699
81,0.00,-7.3825,-0.0457,21.9263,246.9091
82,0.00,-7.3827,-0.1677,22.1727,246.0387
83,0.00,-7.3827,0.0153,22.4183,245.1585
84,0.00,-7.3825,0.1677,22.6630,244.2686
85,0.00,-7.3824,0.1067,22.9069,243.3691
86,0.00,-7.3823,0.0762,23.1498,242.4599
87,0.00,-7.3824,-0.0152,23.3918,241.5413
88,0.00,-7.3824,-0.0762,23.6329,240.6130
89,0.00,-7.3824,0.0458,23.8730,239.6753
90,0.00,-7.3824,-0.0152,24.1122,238.7281
91,0.00,-7.3825,-0.1067,24.3505,237.7715
92,0.00,-7.3826,-0.1067,24.5877,236.8055
93,0.00,-7.3827,-0.0457,24.8241,235.8301
94,0.00,-7.3827,-0.0152,25.0594,234.8454
95,0.00,-7.3827,-0.0762,25.2938,233.8515
96,0.00,-7.3829,-0.1981,25.5271,232.8484
97,0.00,-7.3830,-0.0762,25.7594,231.8360
98,0.00,-7.3830,0.0153,25.9908,230.8145
99,0.00,-7.3830,-0.0152,26.2211,229.7839
100,0.00,-7.3831,-0.1067,26.4503,228.7442
101,0.00,-7.3832,-0.1067,26.6786,227.6954
102,0.00,-7.3835,-0.2286,26.9057,226.6377
103,0.00,-7.3837,-0.1981,27.1318,225.5711
104,0.00,-7.3839,-0.1981,27.3569,224.4955
105,0.00,-7.3840,-0.1677,27.5808,223.4111
106,0.00,-7.3842,-0.1677,27.8037,222.3178
107,0.00,-7.3843,-0.1067,28.0255,221.2158
108,0.00,-7.3842,0.0762,28.2461,220.1050
109,0.00,-7.3840,0.1982,28.4657,218.9856
110,0.00,-7.3837,0.3201,28.6841,217.8575
111,0.00,-7.3835,0.2287,28.9014,216.7208
112,0.00,-7.3833,0.1677,29.1175,215.5755
113,0.00,-7.3833,0.0153,29.3325,214.4218
114,0.00,-7.3833,0.0153,29.5464,213.2596
115,0.00,-7.3831,0.1677,29.7590,212.0889
116,0.00,-7.3828,0.2897,29.9705,210.9099
117,0.00,-7.3826,0.1982,30.1809,209.7225
118,0.00,-7.3826,0.0458,30.3900,208.5269
119,0.00,-7.3826,-0.0152,30.5979,207.3231
120,0.00,-7.3826,0.0153,30.8046,206.1110
121,0.00,-7.3826,-0.0457,31.0101,204.8908
122,0.00,-7.3826,0.0153,31.2144,203.6626
123,0.00,-7.3827,-0.0457,31.4174,202.4263
124,0.00,-7.3829,-0.1981,31.6192,201.1820
125,0.00,-7.3832,-0.3201,31.8198,199.9297
126,0.00,-7.3836,-0.3811,32.0191,198.6696
127,0.00,-7.3839,-0.3506,32.2171,197.4016
128,0.00,-7.3843,-0.3506,32.4139,196.1258
129,0.00,-7.3845,-0.2286,32.6094,194.8423
130,0.00,-7.3847,-0.2286,32.8036,193.5511
131,0.00,-7.3850,-0.2591,32.9965,192.2523
132,0.00,-7.3851,-0.1372,33.1881,190.9459
133,0.00,-7.3850,0.0762,33.3784,189.6319
134,0.00,-7.3849,0.1372,33.5674,188.3104
135,0.00,-7.3847,0.1982,33.7550,186.9815
136,0.00,-7.3847,0.0458,33.9413,185.6452
137,0.00,-7.3848,-0.1067,34.1263,184.3016
138,0.00,-7.3849,-0.1067,34.3099,182.9508
139,0.00,-7.3848,0.1067,34.4922,181.5927
140,0.00,-7.3846,0.1677,34.6731,180.2274
141,0.00,-7.3846,-0.0457,34.8526,178.8550
142,0.00,-7.3847,-0.0457,35.0308,177.4755
143,0.00,-7.3847,-0.0457,35.2076,176.0891
144,0.00,-7.3848,-0.0762,35.3830,174.6957
145,0.00,-7.3848,0.0153,35.5570,173.2954
146,0.00,-7.3848,-0.0152,35.7296,171.8882
147,0.00,-7.3848,0.0153,35.9007,170.4743
148,0.00,-7.3849,-0.1067,36.0705,169.0536
149,0.00,-7.3850,-0.1067,36.2389,167.6263
150,0.00,-7.3850,-0.0152,36.4058,166.1923
151,0.00,-7.3850,-0.0152,36.5712,164.7518
152,0.00,-7.3851,-0.0457,36.7353,163.3048
153,0.00,-7.3850,0.0762,36.8978,161.8514
154,0.00,-7.3849,0.1067,37.0590,160.3915
155,0.00,-7.3850,-0.1372,37.2186,158.9253
156,0.00,-7.3852,-0.1677,37.3768,157.4529
157,0.00,-7.3856,-0.4116,37.5335,155.9742
158,0.00,-7.3861,-0.4725,37.6888,154.4893
159,0.00,-7.3864,-0.2896,37.8425,152.9984
160,0.00,-7.3866,-0.2591,37.9948,151.5015
161,0.00,-7.3867,-0.1067,38.1455,149.9985
162,0.00,-7.3868,-0.0762,38.2948,148.4896
163,0.00,-7.3870,-0.1372,38.4425,146.9749
164,0.00,-7.3871,-0.1677,38.5887,145.4543
165,0.00,-7.3872,-0.0457,38.7334,143.9281
166,0.00,-7.3870,0.1677,38.8766,142.3961
167,0.00,-7.3868,0.1677,39.0182,140.8585
168,0.00,-7.3868,-0.0152,39.1583,139.3154
169,0.00,-7.3868,0.0153,39.2968,137.7667
170,0.00,-7.3868,0.0458,39.4338,136.2126
171,0.00,-7.3867,0.1067,39.5692,134.6532
172,0.00,-7.3866,0.0458,39.7031,133.0884
173,0.00,-7.3867,-0.0762,39.8354,131.5184
174,0.00,-7.3868,-0.0762,39.9661,129.9431
175,0.00,-7.3868,-0.0152,40.0953,128.3628
176,0.00,-7.3868,0.0458,40.2229,126.7774
177,0.00,-7.3870,-0.1981,40.3489,125.1869
178,0.00,-7.3871,-0.1067,40.4732,123.5916
179,0.00,-7.3870,0.0762,40.5960,121.9913
180,0.00,-7.3869,0.1067,40.7172,120.3862
181,0.00,-7.3869,-0.0457,40.8368,118.7765
182,0.00,-7.3870,-0.0762,40.9548,117.1619
183,0.00,-7.3870,-0.0152,41.0711,115.5428
184,0.00,-7.3870,0.0153,41.1859,113.9191
185,0.00,-7.3870,0.0153,41.2990,112.2909
186,0.00,-7.3869,0.0762,41.4104,110.6583
187,0.00,-7.3869,0.0458,41.5203,109.0213
188,0.00,-7.3869,-0.0762,41.6285,107.3800
189,0.00,-7.3872,-0.2286,41.7350,105.7345
190,0.00,-7.3874,-0.1981,41.8399,104.0847
191,0.00,-7.3877,-0.2896,41.9432,102.4309
192,0.00,-7.3879,-0.1981,42.0448,100.7731
193,0.00,-7.3881,-0.2286,42.1447,99.1112
194,0.00,-7.3882,-0.1372,42.2430,97.4455
195,0.00,-7.3882,-0.0152,42.3396,95.7759
196,0.00,-7.3883,-0.0457,42.4346,94.1025
197,0.00,-7.3884,-0.1067,42.5278,92.4254
